[2026-02-25T00:00:00.000Z] [INFO] Access log initialized
[2026-02-25T13:01:05.756Z] GET / | Status: 304 | Duration: 24ms | IP: ::1 | User: anonymous
[2026-02-25T13:09:12.395Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:09:12.400Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:09:12.408Z] GET /media/logo.png | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:09:12.414Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:49.976Z] GET /auth/logout | Status: 302 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:49.991Z] GET / | Status: 200 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.025Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.032Z] GET /media/world.png | Status: 200 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.038Z] GET /media/electrocardiogram-monitor.png | Status: 200 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.040Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 200 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.042Z] GET /media/medical-appointment.png | Status: 200 | Duration: 14ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.053Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.061Z] GET /media/doctor-patient.png | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.066Z] GET /media/health-report.png | Status: 200 | Duration: 22ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.073Z] GET /media/whatsapp.png | Status: 200 | Duration: 18ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.078Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 22ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.080Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 200 | Duration: 23ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:50.087Z] GET /media/logo.png | Status: 200 | Duration: 66ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:51.624Z] GET /auth/login | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:51.659Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:51.664Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:51.675Z] GET /media/logo.png | Status: 200 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:51.686Z] GET /vendor/fontawesome/webfonts/fa-regular-400.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:16:51.688Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:02.263Z] POST /auth/login | Status: 302 | Duration: 83ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:02.274Z] GET /patient/dashboard | Status: 200 | Duration: 7ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:17:02.298Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:02.307Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:02.318Z] GET /media/logo.png | Status: 200 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:02.333Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.766Z] GET /auth/logout | Status: 302 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.776Z] GET / | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.810Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.817Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.822Z] GET /media/world.png | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.824Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.826Z] GET /media/electrocardiogram-monitor.png | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.829Z] GET /media/medical-appointment.png | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.835Z] GET /media/doctor-patient.png | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.837Z] GET /media/health-report.png | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.840Z] GET /media/whatsapp.png | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.842Z] GET /media/logo.png | Status: 200 | Duration: 23ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.850Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:17:05.852Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.871Z] GET / | Status: 200 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.903Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 14ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.917Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.922Z] GET /media/world.png | Status: 200 | Duration: 16ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.929Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 200 | Duration: 17ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.934Z] GET /media/electrocardiogram-monitor.png | Status: 200 | Duration: 18ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.936Z] GET /media/medical-appointment.png | Status: 200 | Duration: 19ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.943Z] GET /media/doctor-patient.png | Status: 404 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.945Z] GET /media/health-report.png | Status: 200 | Duration: 20ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.950Z] GET /media/whatsapp.png | Status: 200 | Duration: 12ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.956Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.955Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:11.963Z] GET /media/logo.png | Status: 200 | Duration: 58ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:12.021Z] GET /media/logo.png | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.085Z] GET / | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.110Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.116Z] GET /media/world.png | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.118Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.126Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 200 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.129Z] GET /media/electrocardiogram-monitor.png | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.131Z] GET /media/medical-appointment.png | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.138Z] GET /media/health-report.png | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.140Z] GET /media/logo.png | Status: 200 | Duration: 27ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.152Z] GET /media/doctor-patient.png | Status: 404 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.154Z] GET /media/whatsapp.png | Status: 200 | Duration: 12ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.164Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.166Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:19:13.219Z] GET /media/logo.png | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.869Z] GET / | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.902Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.906Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.909Z] GET /media/world.png | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.913Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.920Z] GET /media/electrocardiogram-monitor.png | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.923Z] GET /media/medical-appointment.png | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.928Z] GET /media/health-report.png | Status: 200 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.939Z] GET /media/doctor-patient.png | Status: 404 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.944Z] GET /media/logo.png | Status: 200 | Duration: 38ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.948Z] GET /media/whatsapp.png | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.953Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:10.957Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 200 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:11.009Z] GET /media/logo.png | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:12.360Z] GET /auth/login | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:12.393Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:12.396Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:12.407Z] GET /media/logo.png | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:12.413Z] GET /vendor/fontawesome/webfonts/fa-regular-400.woff2 | Status: 200 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:12.414Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:20.983Z] POST /auth/login | Status: 302 | Duration: 114ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:20.995Z] GET /patient/dashboard | Status: 500 | Duration: 7ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:20:21.017Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.027Z] GET /vendor/fontawesome/css/all.min.css | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.030Z] GET /site/css/main.css | Status: 200 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.032Z] GET /site/css/portal.css | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.046Z] GET /site/media/world.png | Status: 200 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.048Z] GET /site/js/global.js | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.071Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 200 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.073Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 200 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.075Z] GET /site/media/logo.png | Status: 200 | Duration: 46ms | IP: ::1 | User: anonymous
[2026-02-25T13:20:21.108Z] GET /notifications/unread-count | Status: 200 | Duration: 8ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:21:28.890Z] GET /patient/dashboard | Status: 200 | Duration: 13ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:21:28.918Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:21:28.935Z] GET /site/media/logo.png | Status: 200 | Duration: 15ms | IP: ::1 | User: anonymous
[2026-02-25T13:21:29.015Z] GET /site/media/logo.png | Status: 200 | Duration: 19ms | IP: ::1 | User: anonymous
[2026-02-25T13:21:31.489Z] GET /patient/dashboard | Status: 200 | Duration: 4ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:21:31.517Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:21:31.523Z] GET /site/media/logo.png | Status: 200 | Duration: 15ms | IP: ::1 | User: anonymous
[2026-02-25T13:21:31.577Z] GET /site/media/logo.png | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-25T13:22:12.901Z] GET /patient/dashboard | Status: 200 | Duration: 20ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:22:12.934Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:22:12.946Z] GET /site/media/logo.png | Status: 200 | Duration: 19ms | IP: ::1 | User: anonymous
[2026-02-25T13:22:12.998Z] GET /site/media/logo.png | Status: 200 | Duration: 14ms | IP: ::1 | User: anonymous
[2026-02-25T13:22:39.530Z] GET /patient/dashboard | Status: 200 | Duration: 35ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:22:39.567Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 10ms | IP: ::1 | User: anonymous
[2026-02-25T13:22:39.584Z] GET /site/media/logo.png | Status: 200 | Duration: 16ms | IP: ::1 | User: anonymous
[2026-02-25T13:22:39.617Z] GET /site/media/logo.png | Status: 200 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:13.995Z] GET /patient/dashboard | Status: 200 | Duration: 18ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:23:14.027Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:14.036Z] GET /site/media/logo.png | Status: 200 | Duration: 22ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:14.082Z] GET /site/media/logo.png | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:14.777Z] GET /patient/dashboard | Status: 200 | Duration: 4ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:23:14.801Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:14.812Z] GET /site/media/logo.png | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:14.871Z] GET /site/media/logo.png | Status: 200 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:15.333Z] GET /patient/dashboard | Status: 200 | Duration: 4ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:23:15.359Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:15.372Z] GET /site/media/logo.png | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:15.423Z] GET /site/media/logo.png | Status: 200 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:15.832Z] GET /patient/dashboard | Status: 200 | Duration: 4ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:23:15.856Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:15.866Z] GET /site/media/logo.png | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-25T13:23:15.921Z] GET /site/media/logo.png | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:31.390Z] GET /patient/dashboard | Status: 200 | Duration: 5ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:24:31.415Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:31.425Z] GET /site/media/logo.png | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:31.476Z] GET /site/media/logo.png | Status: 200 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:37.180Z] GET /patient/dashboard | Status: 200 | Duration: 5ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:24:37.199Z] GET /site/media/logo.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:37.229Z] GET /media/logo.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:38.136Z] GET /patient/dashboard | Status: 304 | Duration: 5ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:24:38.154Z] GET /site/media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:38.176Z] GET /media/logo.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:44.872Z] GET /patient/dashboard | Status: 304 | Duration: 4ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:24:44.888Z] GET /site/media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:44.910Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:45.651Z] GET /patient/dashboard | Status: 304 | Duration: 4ms | IP: ::1 | User: patient@medipoint.com
[2026-02-25T13:24:45.668Z] GET /site/media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:45.683Z] GET /media/logo.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.672Z] GET /auth/logout | Status: 302 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.685Z] GET / | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.713Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.715Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.716Z] GET /media/world.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.717Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.718Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.719Z] GET /media/medical-appointment.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.724Z] GET /media/health-report.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.731Z] GET /media/doctor-patient.png | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.732Z] GET /media/whatsapp.png | Status: 304 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.741Z] GET /vendor/fontawesome/webfonts/fa-solid-900.woff2 | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:48.742Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-25T13:24:50.405Z] GET / | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
